BusStopCode,RoadName,Description,FullName,Latitude,Longitude
14211,Depot Rd,ISS Intl Sch,14211 - ISS Intl Sch,1.28161,103.80522
14219,Depot Rd,Opp Blk 114,14219 - Opp Blk 114,1.28219,103.80685
14221,Kg Bahru Rd,Opp Ch of St. Teresa,14221 - Opp Ch of St. Teresa,1.27359,103.82893
14229,Kg Bahru Rd,Ch of St. Teresa,14229 - Ch of St. Teresa,1.27371,103.82858
14231,Kg Bahru Rd,Keppel DP Blk 519,14231 - Keppel DP Blk 519,1.27101,103.82667
14239,Kg Bahru Rd,Opp Keppel DP Blk 519,14239 - Opp Keppel DP Blk 519,1.27178,103.82714
14241,Henderson Rd,Opp Blk 1,14241 - Opp Blk 1,1.27914,103.81687
14249,Henderson Rd,Blk 1,14249 - Blk 1,1.27927,103.8173
14259,Telok Blangah Cres,Blk 11,14259 - Blk 11,1.27785,103.81866
14269,Telok Blangah Cres,Blk 10,14269 - Blk 10,1.27758,103.81999
14271,Telok Blangah Way,Al-Amin Mque,14271 - Al-Amin Mque,1.27568,103.81915
14279,Telok Blangah Way,Blk 25,14279 - Blk 25,1.27592,103.81921
14281,Telok Blangah Way,Safra Mt Faber,14281 - Safra Mt Faber,1.277,103.81804
14291,Telok Blangah Way,Blk 27,14291 - Blk 27,1.27468,103.82133
14299,Telok Blangah Way,Opp Blk 27,14299 - Opp Blk 27,1.27489,103.82127
14309,Telok Blangah Rise,Blk 41,14309 - Blk 41,1.27129,103.82303
14319,Telok Blangah Rise,Blk 28,14319 - Blk 28,1.27348,103.82064
14329,Telok Blangah St 32,Blk 67,14329 - Blk 67,1.27455,103.80943
14331,Telok Blangah Hts,Opp Blk 70B,14331 - Opp Blk 70B,1.27695,103.81107
14339,Telok Blangah Hts,Blk 70A,14339 - Blk 70A,1.27666,103.81125
14341,Telok Blangah Hts,Opp Blk 59,14341 - Opp Blk 59,1.27593,103.81347
14349,Telok Blangah Hts,Blk 59,14349 - Blk 59,1.27579,103.8134
14351,Telok Blangah Dr,Aft Blk 48,14351 - Aft Blk 48,1.27275,103.81036
14359,Telok Blangah Dr,Blk 50,14359 - Blk 50,1.27289,103.81035
14369,Depot Rd,The Interlace,14369 - The Interlace,1.28154,103.80366
14379,Lower Delta Rd,Blk 40,14379 - Blk 40,1.27244,103.82379
14381,Bt Purmei Ave,Blk 109,14381 - Blk 109,1.27413,103.82554
14389,Bt Purmei Ave,Aft Radin Mas Pr Sch,14389 - Aft Radin Mas Pr Sch,1.27428,103.82501
14391,Telok Blangah Hts,Opp Blk 85,14391 - Opp Blk 85,1.27791,103.80859
14399,Telok Blangah Hts,Blk 85,14399 - Blk 85,1.27764,103.80859
14471,Depot Rd,Blk 114,14471 - Blk 114,1.28201,103.80665
14489,Telok Blangah Rise,Blk 36 Mkt/FC,14489 - Blk 36 Mkt/FC,1.27238,103.82159
14491,Telok Blangah Dr,Opp Telok Blangah Mkt/FC,14491 - Opp Telok Blangah Mkt/FC,1.27279,103.80795
14499,Telok Blangah Dr,Telok Blangah Mkt/FC,14499 - Telok Blangah Mkt/FC,1.27291,103.80782
14501,Telok Blangah St 31,Opp Blk 91A,14501 - Opp Blk 91A,1.27687,103.80648
14509,Telok Blangah St 31,Blk 92B,14509 - Blk 92B,1.27565,103.80681
14519,Sentosa Gateway,Resorts World Sentosa,14519 - Resorts World Sentosa,1.25352,103.8257
14521,Artillery Ave,Village Hotel,14521 - Village Hotel,1.2536,103.82043
14529,Artillery Ave,Opp Village Hotel,14529 - Opp Village Hotel,1.25323,103.82122
14539,Beach View,Beach Station Bus Terminal,14539 - Beach Station Bus Terminal,1.25143,103.81855
15041,Alexandra Rd,Alexandra Retail Ctr,15041 - Alexandra Retail Ctr,1.27463,103.80189
15049,Alexandra Rd,Opp Alexandra Retail Ctr,15049 - Opp Alexandra Retail Ctr,1.27459,103.80216
15051,Alexandra Rd,Alexandra Pt,15051 - Alexandra Pt,1.27698,103.80238
15059,Alexandra Rd,Opp Alexandra Pt,15059 - Opp Alexandra Pt,1.27686,103.8027
15071,Sth Buona Vista Rd,Opp Lor Sarhad,15071 - Opp Lor Sarhad,1.28142,103.78701
15079,Sth Buona Vista Rd,Aft Lor Sarhad,15079 - Aft Lor Sarhad,1.28078,103.78683
15091,Sth Buona Vista Rd,Opp Natl Leadership Inst,15091 - Opp Natl Leadership Inst,1.28291,103.78781
15099,Sth Buona Vista Rd,Natl Leadership Inst,15099 - Natl Leadership Inst,1.28306,103.78789
15101,Sth Buona Vista Rd,Opp LP 31,15101 - Opp LP 31,1.28618,103.78562
15109,Sth Buona Vista Rd,LP 30,15109 - LP 30,1.28592,103.78581
15111,Sth Buona Vista Rd,Sci Pk 2/The Galen,15111 - Sci Pk 2/The Galen,1.28676,103.78484
15119,Sth Buona Vista Rd,Opp Sci Pk 2/The Galen,15119 - Opp Sci Pk 2/The Galen,1.28704,103.78501
15121,Sth Buona Vista Rd,Sci Pk 2/The Gemini,15121 - Sci Pk 2/The Gemini,1.28894,103.78373
15129,Sth Buona Vista Rd,Opp Sci Pk 2/The Gemini,15129 - Opp Sci Pk 2/The Gemini,1.28916,103.78402
15131,Sth Buona Vista Rd,Kent Ridge Stn,15131 - Kent Ridge Stn,1.29254,103.78449
15139,Sth Buona Vista Rd,Kent Ridge Stn Exit B,15139 - Kent Ridge Stn Exit B,1.29241,103.78458
15141,Pasir Panjang Rd,Labrador Pk Stn,15141 - Labrador Pk Stn,1.27276,103.80096
15149,Pasir Panjang Rd,Opp Labrador Pk Stn,15149 - Opp Labrador Pk Stn,1.27342,103.80056
15151,Pasir Panjang Rd,Opp Mapletree Biz City,15151 - Opp Mapletree Biz City,1.27389,103.79822
15159,Pasir Panjang Rd,Mapletree Business City,15159 - Mapletree Business City,1.27426,103.79839
15161,Pasir Panjang Rd,Opp HarbourSide Bldg 2,15161 - Opp HarbourSide Bldg 2,1.27444,103.79666
15169,Pasir Panjang Rd,HarbourSide Bldg 2,15169 - HarbourSide Bldg 2,1.27481,103.79674
15181,Science Pk Dr,Opp Ascent,15181 - Opp Ascent,1.29108,103.78541
15189,Science Pk Dr,Ascent,15189 - Ascent,1.2908,103.7855
15191,Pasir Panjang Rd,Pasir Panjang Stn/FC,15191 - Pasir Panjang Stn/FC,1.27581,103.79264
15199,Pasir Panjang Rd,Opp Currency Hse,15199 - Opp Currency Hse,1.27604,103.79318
15201,Pasir Panjang Rd,Aft Pasir Panjang Stn,15201 - Aft Pasir Panjang Stn,1.27681,103.78971
15209,Pasir Panjang Rd,Bef Pasir Panjang Stn,15209 - Bef Pasir Panjang Stn,1.27707,103.79023
15211,Pasir Panjang Rd,Opp Pasir View Pk,15211 - Opp Pasir View Pk,1.27792,103.78643
15219,Pasir Panjang Rd,Pasir View Pk,15219 - Pasir View Pk,1.27818,103.78701
15221,Pasir Panjang Rd,Aft Sth Buona Vista Rd,15221 - Aft Sth Buona Vista Rd,1.2795,103.78549
15229,Pasir Panjang Rd,Bef Sth Buona Vista Rd,15229 - Bef Sth Buona Vista Rd,1.27938,103.78573
16009,Clementi Rd,Kent Ridge Ter,16009 - Kent Ridge Ter,1.29425,103.76988
16011,Pasir Panjang Rd,Opp Haw Par Villa Stn,16011 - Opp Haw Par Villa Stn,1.28278,103.78187
16019,Pasir Panjang Rd,Haw Par Villa Stn,16019 - Haw Par Villa Stn,1.28278,103.78218
16021,Pasir Panjang Rd,Opp Gloria Mansion,16021 - Opp Gloria Mansion,1.28626,103.77981
16029,Pasir Panjang Rd,Gloria Mansion,16029 - Gloria Mansion,1.28608,103.78022
16031,Pasir Panjang Rd,Opp S'pore Science Pk II,16031 - Opp S'pore Science Pk II,1.28801,103.77846
16039,Pasir Panjang Rd,S'pore Science Pk II,16039 - S'pore Science Pk II,1.28799,103.77872
16041,Pasir Panjang Rd,Opp Luxe Ville,16041 - Opp Luxe Ville,1.28931,103.7766
16049,Pasir Panjang Rd,Whitehaven,16049 - Whitehaven,1.28911,103.77739
16051,Pasir Panjang Rd,The Crystal Tabernacle Ch,16051 - The Crystal Tabernacle Ch,1.29015,103.77426
16059,Pasir Panjang Rd,Jamiyah Halfway Hse,16059 - Jamiyah Halfway Hse,1.28967,103.77593
16061,Pasir Panjang Rd,Opp Heng Mui Keng Terr,16061 - Opp Heng Mui Keng Terr,1.29046,103.77356
16069,Pasir Panjang Rd,Heng Mui Keng Terr,16069 - Heng Mui Keng Terr,1.29065,103.7737
16071,Pasir Panjang Rd,Opp Pasir Panjang PO,16071 - Opp Pasir Panjang PO,1.2913,103.77117
16079,Pasir Panjang Rd,Bef Pasir Panjang PO,16079 - Bef Pasir Panjang PO,1.29138,103.77129
16081,Pasir Panjang Rd,Aft Palm Green Condo,16081 - Aft Palm Green Condo,1.29196,103.76866
16089,Pasir Panjang Rd,Aft Clementi Rd,16089 - Aft Clementi Rd,1.29201,103.76908
16091,AYE,Opp SIT Dover,16091 - Opp SIT Dover,1.29948,103.77923
16099,AYE,SIT Dover,16099 - SIT Dover,1.30061,103.77815
16101,Science Pk Rd,Inst of Micro-electronics,16101 - Inst of Micro-electronics,1.28924,103.77969
16109,Science Pk Rd,The Alpha,16109 - The Alpha,1.28911,103.77951
16111,Science Pk Rd,Aries,16111 - Aries,1.28701,103.78283
16119,Science Pk Rd,Teletech Pk,16119 - Teletech Pk,1.28698,103.78261
16121,Science Pk Rd,Galen,16121 - Galen,1.28651,103.78345
16131,Clementi Rd,Opp Kent Ridge Ter,16131 - Opp Kent Ridge Ter,1.29488,103.76935
16139,Clementi Rd,Bef Kent Ridge Ter,16139 - Bef Kent Ridge Ter,1.29538,103.76975
16141,Clementi Rd,Tentera Diraja Mque,16141 - Tentera Diraja Mque,1.29787,103.7696
16149,Clementi Rd,SDE3,16149 - SDE3,1.29782,103.76994
16151,Clementi Rd,The Japanese Pr Sch,16151 - The Japanese Pr Sch,1.30076,103.76994
16159,Clementi Rd,Coll of Design & Engrg,16159 - Coll of Design & Engrg,1.3006,103.77017
16161,Kent Ridge Cres,NUS Museums,16161 - NUS Museums,1.30108,103.77369
16169,Kent Ridge Cres,NUS Raffles Hall,16169 - NUS Raffles Hall,1.30098,103.7727
16171,Kent Ridge Cres,Yusof Ishak Hse,16171 - Yusof Ishak Hse,1.2989,103.77438
16179,Kent Ridge Cres,Opp Yusof Ishak Hse,16179 - Opp Yusof Ishak Hse,1.29898,103.77418
16181,Kent Ridge Cres,Ctrl Lib,16181 - Ctrl Lib,1.29657,103.77254
16189,Kent Ridge Cres,Information Technology,16189 - Information Technology,1.29723,103.77276
16191,Kent Ridge Cres,Aft Kent Ridge Dr,16191 - Aft Kent Ridge Dr,1.29614,103.77037
16199,Kent Ridge Cres,Aft Architecture Dr,16199 - Aft Architecture Dr,1.29639,103.77073
16201,Pasir Panjang Rd,Barossa Gdns,16201 - Barossa Gdns,1.2813,103.78411
16209,Pasir Panjang Rd,Horizon Residences,16209 - Horizon Residences,1.28159,103.78401
16211,West Coast Highway,Wharves Bldg,16211 - Wharves Bldg,1.27942,103.78358
16219,West Coast Highway,Opp Wharves Bldg,16219 - Opp Wharves Bldg,1.28016,103.78362
16221,West Coast Highway,Opp Haw Par Villa Stn,16221 - Opp Haw Par Villa Stn,1.28298,103.78118
16229,West Coast Highway,Haw Par Villa Stn,16229 - Haw Par Villa Stn,1.28301,103.7816
16231,West Coast Highway,Wholesale Ctr,16231 - Wholesale Ctr,1.28636,103.77853
16239,West Coast Highway,Opp Wholesale Ctr,16239 - Opp Wholesale Ctr,1.28644,103.77893
16241,West Coast Highway,Bef West Coast Pk,16241 - Bef West Coast Pk,1.2891,103.77353
16249,West Coast Highway,Bef Wholesale Ctr,16249 - Bef Wholesale Ctr,1.28928,103.77401
16891,Clementi Ave 1,Opp Blk 420A,16891 - Opp Blk 420A,1.30982,103.76816
16991,Clementi Ave 1,Opp Nan Hua High Sch,16991 - Opp Nan Hua High Sch,1.30778,103.76989
17009,Clementi Ave 3,Clementi Int,17009 - Clementi Int,1.31492,103.76412
17011,West Coast Rd,Opp Varsity Pk,17011 - Opp Varsity Pk,1.29387,103.76688
17019,West Coast Rd,Varsity Pk,17019 - Varsity Pk,1.2938,103.76705
17021,West Coast Rd,Waseda S Snr High Sch,17021 - Waseda S Snr High Sch,1.29674,103.76691
17029,West Coast Rd,Opp Waseda S Snr High Sch,17029 - Opp Waseda S Snr High Sch,1.29695,103.7671
17031,West Coast Rd,Kent Ridge Sec Sch,17031 - Kent Ridge Sec Sch,1.30172,103.76568
17039,West Coast Rd,Opp Kent Ridge Sec Sch,17039 - Opp Kent Ridge Sec Sch,1.30153,103.76606
17041,West Coast Rd,Blk 726 Clementi West Mkt,17041 - Blk 726 Clementi West Mkt,1.30421,103.76456
17049,West Coast Rd,Blk 601,17049 - Blk 601,1.30471,103.7646
17051,Clementi Ave 6,Opp Regent Pk,17051 - Opp Regent Pk,1.31726,103.7624
17059,Clementi Ave 6,Regent Pk,17059 - Regent Pk,1.31694,103.7617
17061,West Coast Rd,Blk 701,17061 - Blk 701,1.30776,103.76181
17069,West Coast Rd,Opp Blk 701,17069 - Opp Blk 701,1.30777,103.76214
17071,West Coast Rd,Blk 513,17071 - Blk 513,1.30892,103.76044
17079,West Coast Rd,Blk 512,17079 - Blk 512,1.30968,103.75999
17081,West Coast Link,Aft West Coast Highway,17081 - Aft West Coast Highway,1.2995,103.76458
17089,West Coast Link,Before West Coast Crescent,17089 - Before West Coast Crescent,1.29968,103.76543
17091,Clementi Rd,Aft Clementi Ave 1,17091 - Aft Clementi Ave 1,1.30905,103.77158
17099,Clementi Rd,Yale-NUS College,17099 - Yale-NUS College,1.30783,103.77165
17101,Clementi Rd,Blk 352,17101 - Blk 352,1.31487,103.77179
17109,Clementi Rd,Opp Blk 352,17109 - Opp Blk 352,1.31553,103.77218
17111,Clementi Rd,Blk 343,17111 - Blk 343,1.3178,103.77125
17119,Clementi Rd,Opp Blk 343,17119 - Opp Blk 343,1.31728,103.77193
17121,AYE,Blk 610,17121 - Blk 610,1.30476,103.76945
17129,AYE,Aft NUS High Sch,17129 - Aft NUS High Sch,1.30514,103.76986
17131,AYE,Clementi Flyover,17131 - Clementi Flyover,1.30804,103.76591
17139,AYE,Aft Clementi Ave 2,17139 - Aft Clementi Ave 2,1.30765,103.76674
17141,AYE,Clementi Stadium,17141 - Clementi Stadium,1.311,103.7635
17149,AYE,Blk 426,17149 - Blk 426,1.31172,103.76346
17151,C'wealth Ave West,Blk 410,17151 - Blk 410,1.3117,103.76961
17159,C'wealth Ave West,Blk 365,17159 - Blk 365,1.31197,103.76982
17161,C'wealth Ave West,Blk 455,17161 - Blk 455,1.31241,103.76685
17169,C'wealth Ave West,Blk 329,17169 - Blk 329,1.31285,103.7668
17171,C'wealth Ave West,Clementi Stn Exit A,17171 - Clementi Stn Exit A,1.31497,103.76503
17179,C'wealth Ave West,Clementi Stn Exit B,17179 - Clementi Stn Exit B,1.31528,103.76536
17181,C'wealth Ave West,Opp Blk 317,17181 - Opp Blk 317,1.3175,103.76389
17189,C'wealth Ave West,Blk 317,17189 - Blk 317,1.31791,103.76406
17191,Clementi Rd,NUS High Sch,17191 - NUS High Sch,1.30567,103.76989
17201,Clementi Ave 4,Blk 308,17201 - Blk 308,1.32056,103.76735
17211,Clementi Ave 4,Bet Blks 315/318,17211 - Bet Blks 315/318,1.31829,103.7659
17219,Clementi Ave 4,Blk 376,17219 - Blk 376,1.3182,103.76616
17221,Clementi Ave 5,Blk 377,17221 - Blk 377,1.31736,103.7679
17229,Clementi Ave 5,Blk 335,17229 - Blk 335,1.31728,103.76824
17239,Clementi Ave 3,NTUC Fairprice,17239 - NTUC Fairprice,1.31244,103.76585
17241,Clementi Ave 2,Blk 334,17241 - Blk 334,1.31519,103.76906
17249,Clementi Ave 2,Blk 355,17249 - Blk 355,1.31517,103.76934
17251,Clementi Ave 2,Blk 460,17251 - Blk 460,1.31148,103.76744
17259,Clementi Ave 2,Opp Blk 460,17259 - Opp Blk 460,1.31093,103.76746
17269,Clementi West St 2,Blk 730,17269 - Blk 730,1.30514,103.76274
17279,Clementi West St 2,Blk 723,17279 - Blk 723,1.30292,103.76319
17289,Clementi West St 2,West Coast CC,17289 - West Coast CC,1.30232,103.76471
17291,West Coast Highway,West Coast Pk,17291 - West Coast Pk,1.29035,103.7697
17299,West Coast Highway,Opp West Coast Pk,17299 - Opp West Coast Pk,1.29061,103.77005
17301,West Coast Highway,Opp West Coast View,17301 - Opp West Coast View,1.29495,103.76517
17309,West Coast Highway,West Coast View,17309 - West Coast View,1.29537,103.76525
17311,West Coast Highway,Opp Blk 801C,17311 - Opp Blk 801C,1.30102,103.76229
17319,West Coast Highway,Blk 716,17319 - Blk 716,1.30184,103.7623
17321,West Coast Highway,Tien Wah Press Bldg,17321 - Tien Wah Press Bldg,1.30483,103.76035
17329,West Coast Highway,Blk 705,17329 - Blk 705,1.30505,103.76058
17331,West Coast Highway,Opp Blk 518,17331 - Opp Blk 518,1.30759,103.75833
17339,West Coast Highway,Blk 518,17339 - Blk 518,1.30786,103.7585
17351,West Coast Highway,Aft Clementi Rd,17351 - Aft Clementi Rd,1.29358,103.76576
17359,West Coast Highway,Bef Clementi Rd,17359 - Bef Clementi Rd,1.29334,103.76622
17361,West Coast Highway,Opp West Coast Lk,17361 - Opp West Coast Lk,1.2986,103.76346
17369,West Coast Highway,Aft West Coast Lk,17369 - Aft West Coast Lk,1.29841,103.76387
17371,Clementi Ave 6,Blk 201,17371 - Blk 201,1.32058,103.76357
17379,Clementi Ave 6,Blk 304,17379 - Blk 304,1.32049,103.76389
17381,West Coast Rd,West Bay Resort Condo,17381 - West Bay Resort Condo,1.29908,103.76686
17389,West Coast Rd,Opp West Bay Resort Condo,17389 - Opp West Bay Resort Condo,1.29908,103.767
18011,Alexandra Rd,Aft Hortpark,18011 - Aft Hortpark,1.28087,103.8021
18019,Alexandra Rd,Bef Telok Blangah Hill Pk,18019 - Bef Telok Blangah Hill Pk,1.28091,103.80252
18021,Ayer Rajah Cres,Opp Tempco Mfg,18021 - Opp Tempco Mfg,1.29645,103.78892
18029,Ayer Rajah Cres,Tempco Mfg,18029 - Tempco Mfg,1.2961,103.78918
18041,AYE,Normanton Pk,18041 - Normanton Pk,1.28836,103.79317
18049,AYE,Opp Science Pk,18049 - Opp Science Pk,1.29018,103.79208
18051,Ayer Rajah Ave,One-North Stn,18051 - One-North Stn,1.29864,103.78734
18059,Ayer Rajah Ave,Opp One-North Stn,18059 - Opp One-North Stn,1.29849,103.78721
18061,Ayer Rajah Cres,Blk 71,18061 - Blk 71,1.29672,103.78738
18069,Ayer Rajah Cres,Opp Blk 71,18069 - Opp Blk 71,1.29649,103.78755
18071,Buona Vista Flyover,NUH,18071 - NUH,1.29543,103.78449
18079,Buona Vista Flyover,Opp NUH,18079 - Opp NUH,1.29648,103.78455
18081,Ayer Rajah Cres,Blk 55,18081 - Blk 55,1.29479,103.78734
18089,Ayer Rajah Cres,S'pore Post,18089 - S'pore Post,1.29481,103.78757
18099,Ayer Rajah Cres,Bef Ayer Rajah Cres,18099 - Bef Ayer Rajah Cres,1.29393,103.78954
18101,Buona Vista Flyover,5 Sci Pk Dr,18101 - 5 Sci Pk Dr,1.29282,103.78635
18109,Buona Vista Flyover,Opp PSB Science Pk Bldg,18109 - Opp PSB Science Pk Bldg,1.29403,103.78673
18111,Dover Rd,Fairfield Meth Pr Sch,18111 - Fairfield Meth Pr Sch,1.30059,103.78448
18119,Dover Rd,Opp Fairfield Meth Pr Sch,18119 - Opp Fairfield Meth Pr Sch,1.30005,103.78467
18121,Buona Vista Flyover,Opp Ayer Rajah Ind Est,18121 - Opp Ayer Rajah Ind Est,1.29751,103.78542
18129,Buona Vista Flyover,Ayer Rajah Ind Est,18129 - Ayer Rajah Ind Est,1.29776,103.78571
18131,AYE,Science Pk,18131 - Science Pk,1.2895,103.79183
18141,Nth Buona Vista Rd,Aft Anglo-Chinese JC,18141 - Aft Anglo-Chinese JC,1.30418,103.78788
18149,Nth Buona Vista Rd,Essec Business Sch,18149 - Essec Business Sch,1.30253,103.78724
18151,Portsdown Rd,Opp One-North Stn/Galaxis,18151 - Opp One-North Stn/Galaxis,1.30051,103.78864
18159,Portsdown Rd,One-North Stn/Galaxis,18159 - One-North Stn/Galaxis,1.30035,103.78858
18171,Portsdown Rd,Bef Weyhill Cl,18171 - Bef Weyhill Cl,1.29905,103.79413
18179,Portsdown Rd,Opp Weyhill Cl,18179 - Opp Weyhill Cl,1.29988,103.79305
18181,Portsdown Rd,Opp Tanglin Trust Sch,18181 - Opp Tanglin Trust Sch,1.29715,103.79369
18189,Portsdown Rd,Tanglin Trust Sch,18189 - Tanglin Trust Sch,1.2984,103.7939
18191,Portsdown Rd,Bef Whitchurch Rd,18191 - Bef Whitchurch Rd,1.29446,103.79594
18199,Portsdown Rd,Aft Whitchurch Rd,18199 - Aft Whitchurch Rd,1.29544,103.79408
18201,Media Circle,Mediacorp Campus,18201 - Mediacorp Campus,1.29498,103.79323
18211,Portsdown Rd,Infinite Studios,18211 - Infinite Studios,1.29162,103.79522
18221,Lower Kent Ridge Rd,NUH,18221 - NUH,1.2963,103.78347
18239,Lower Kent Ridge Rd,Opp NUH,18239 - Opp NUH,1.29679,103.78319
18241,Science Pk Dr,Opp Dnv Technology Ctr,18241 - Opp Dnv Technology Ctr,1.29092,103.78708
18249,Science Pk Dr,DNV Technology Ctr,18249 - DNV Technology Ctr,1.29072,103.78713
18251,Science Pk Dr,Opp Reuters,18251 - Opp Reuters,1.29068,103.78845
18261,Science Pk Dr,Opp DSO Natl Laboratories,18261 - Opp DSO Natl Laboratories,1.29016,103.78934
18269,Science Pk Dr,Bef Reuters,18269 - Bef Reuters,1.2901,103.78919
18271,Science Pk Dr,Blk 85,18271 - Blk 85,1.28841,103.78993
18279,Science Pk Dr,Opp Blk 85,18279 - Opp Blk 85,1.28841,103.78977
18281,Science Pk Dr,Opp Normanton Pk/R'ford,18281 - Opp Normanton Pk/R'ford,1.28753,103.79121
18289,Science Pk Dr,Opp R'ford/Normanton Pk,18289 - Opp R'ford/Normanton Pk,1.28738,103.79121
18301,Lower Kent Ridge Rd,Lim Seng Tjoe Bldg (LT 27),18301 - Lim Seng Tjoe Bldg (LT 27),1.29739,103.78093
18309,Lower Kent Ridge Rd,Blk S17,18309 - Blk S17,1.29752,103.78134
18311,Lower Kent Ridge Rd,Blk S12,18311 - Blk S12,1.29744,103.77792
18319,Lower Kent Ridge Rd,Opp University Hall,18319 - Opp University Hall,1.29753,103.77813
18321,Lower Kent Ridge Rd,Opp University Health Ctr,18321 - Opp University Health Ctr,1.29879,103.77562
18329,Lower Kent Ridge Rd,University Health Ctr,18329 - University Health Ctr,1.29892,103.77611
18331,Lower Kent Ridge Rd,Kent Ridge Stn Exit A/NUH,18331 - Kent Ridge Stn Exit A/NUH,1.29371,103.78489
18339,Lower Kent Ridge Rd,Opp Kent Ridge Stn Exit A,18339 - Opp Kent Ridge Stn Exit A,1.29379,103.78508
19011,C'wealth Ave West,Blk 19A CP,19011 - Blk 19A CP,1.30782,103.78424
19019,C'wealth Ave West,Blk 27,19019 - Blk 27,1.30807,103.78476
19021,C'wealth Ave West,SP SMA,19021 - SP SMA,1.30965,103.7812
19029,C'wealth Ave West,Opp SP SMA,19029 - Opp SP SMA,1.30956,103.78202
19031,C'wealth Ave West,Dover Stn Exit A,19031 - Dover Stn Exit A,1.31123,103.77838
19039,C'wealth Ave West,Dover Stn Exit B,19039 - Dover Stn Exit B,1.31168,103.77868
19041,C'wealth Ave West,Opp Sch of Science & Tech,19041 - Opp Sch of Science & Tech,1.31236,103.77553
19049,C'wealth Ave West,Sch of Science & Tech,19049 - Sch of Science & Tech,1.31266,103.77479
19051,Dover Rd,New Town Sec Sch,19051 - New Town Sec Sch,1.30896,103.77392
19059,Dover Rd,University Town,19059 - University Town,1.30895,103.77272
19061,Dover Rd,Ayer Rajah Telecoms,19061 - Ayer Rajah Telecoms,1.30752,103.77782
19069,Dover Rd,Opp Ayer Rajah Telecoms,19069 - Opp Ayer Rajah Telecoms,1.30779,103.77671
19071,Dover Rd,Opp ACS Independent,19071 - Opp ACS Independent,1.30516,103.78108
19079,Dover Rd,Dover Ct Intl Sch,19079 - Dover Ct Intl Sch,1.30607,103.78013
19081,Dover Rd,Opp ACS Boarding Sch,19081 - Opp ACS Boarding Sch,1.30257,103.78282
19089,Dover Rd,ACS Independent,19089 - ACS Independent,1.3037,103.78184
19091,Dover Ave,S'pore Poly,19091 - S'pore Poly,1.30739,103.78208
19099,Dover Ave,Opp S'pore Poly,19099 - Opp S'pore Poly,1.30697,103.78191
20011,AYE,Blk 506,20011 - Blk 506,1.31309,103.76129
20019,AYE,Blk 431,20019 - Blk 431,1.31358,103.76151
20021,AYE,NEWest,20021 - NEWest,1.31676,103.75789
20029,AYE,Opp NEWest,20029 - Opp NEWest,1.31773,103.75768
20031,AYE,The Infiniti,20031 - The Infiniti,1.32056,103.75465
20039,AYE,Opp The Infiniti,20039 - Opp The Infiniti,1.32102,103.75472
20051,AYE,Cycle & Carriage,20051 - Cycle & Carriage,1.32259,103.74754
20059,AYE,Opp Cycle & Carriage,20059 - Opp Cycle & Carriage,1.32332,103.74769
20061,Jln Ahmad Ibrahim,Aft Jurong Town Hall Rd,20061 - Aft Jurong Town Hall Rd,1.32381,103.74299
20069,Jln Ahmad Ibrahim,Bef Jurong Town Hall Rd,20069 - Bef Jurong Town Hall Rd,1.32406,103.74419
20081,Jln Ahmad Ibrahim,Carrier S'pore,20081 - Carrier S'pore,1.3266,103.73879
20089,Jln Ahmad Ibrahim,Opp Carrier S'pore,20089 - Opp Carrier S'pore,1.32703,103.73922
20101,C'wealth Ave West,Nan Hua Pr Sch,20101 - Nan Hua Pr Sch,1.31994,103.76222
20109,C'wealth Ave West,Aft Clementi Fire Stn,20109 - Aft Clementi Fire Stn,1.32085,103.76207
20121,West Coast Rd,Opp Blk 51,20121 - Opp Blk 51,1.32024,103.73708
20129,West Coast Rd,Bet Blks 50/51,20129 - Bet Blks 50/51,1.32035,103.73754
20131,West Coast Rd,S'pore Food Industries Bldg,20131 - S'pore Food Industries Bldg,1.31559,103.75185
20139,West Coast Rd,Opp Angliss Bldg,20139 - Opp Angliss Bldg,1.31584,103.75204
20141,West Coast Rd,Opp Blk 408,20141 - Opp Blk 408,1.31772,103.74877
20149,West Coast Rd,Blk 408,20149 - Blk 408,1.31796,103.74897
20151,West Coast Rd,Opp Blk 411,20151 - Opp Blk 411,1.3183,103.74631
20159,West Coast Rd,Blk 411,20159 - Blk 411,1.31851,103.7464
20161,West Coast Rd,Opp Blks 34/35,20161 - Opp Blks 34/35,1.31915,103.74214
20169,West Coast Rd,Blk 35,20169 - Blk 35,1.31928,103.74251
20171,West Coast Rd,Opp Blk 47,20171 - Opp Blk 47,1.31968,103.73984
20179,West Coast Rd,Blk 31,20179 - Blk 31,1.32,103.7391
20181,Pandan Gdns,Ayer Rajah CC,20181 - Ayer Rajah CC,1.32048,103.74746
20189,Pandan Gdns,Opp Ayer Rajah CC,20189 - Opp Ayer Rajah CC,1.32031,103.74727
20191,Pandan Gdns,Blk 407,20191 - Blk 407,1.31924,103.74846
20199,Pandan Gdns,Blk 410,20199 - Blk 410,1.31908,103.7482
