POSTALCODE,ADDRESS,NAME,LONGITUDE,LATITUDE
58281,20 MERCHANT ROAD SWISSOTEL MERCHANT COURT SINGAPORE,PARADOX SINGAPORE MERCHANT COURT AT CLARKE QUAY,103.845692303714,1.28821802379383
58268,23 Merchant Road,Park Regis Singapore,103.844443322367,1.28808355052563
208133,12 Perak Road,Perak Hotel,103.853212740709,1.30477735433313
238857,270 ORCHARD ROAD GRAND PARK ORCHARD,Pullman Singapore Orchard,103.836202012782,1.30310525131104
329983,16 Ah Hood Road,Ramada by Wyndham Singapore at Zhongshan Park,103.846374260603,1.32710813170856
228220,25 Scotts Road,Royal Plaza on Scotts,103.83144576982,1.30708931817226
247911,29 Tanglin Road,St. Regis Hotel Singapore,103.826053513866,1.30566140857401
208136,25A PERAK ROAD PERAK COURT,"THE ASSEMBLY PLACE, A CO-LIVING HOSTEL @ PERAK",103.854089459691,1.30552370402567
208786,9 JALAN BESAR,"The Assembly Place, A Co-Living Hotel @ Mayo",103.854120522794,1.30392257669472
39595,7 Raffles Boulevard,The Pan Pacific Hotel Singapore,103.857758269035,1.29111728356103
218224,301 SERANGOON ROAD,"The Serangoon House, Singapore, a Tribute Portfolio Hotel",103.854757235708,1.31137450195367
199002,101 Jalan Sultan,The Sultan,103.860975921584,1.30316598668086
207630,39 Syed Alwi Road,The Vagabond Club,103.858401651016,1.30689059540429
169628,320 HAVELOCK ROAD,The Warehouse Hotel,103.837472602698,1.28920188923002
18961,12 Marina View Asia Square Tower 2,The Westin Singapore,103.850795186495,1.27830729144643
98828,50 TELOK BLANGAH ROAD BAY HOTEL SINGAPORE,Travelodge Harbourfront Singapore,103.823792222833,1.26633679754561
188016,87 VICTORIA STREET VICTORIA HOTEL,Victoria Hotel,103.852442336439,1.29709983360939
98374,21 Ocean Way,W Singapore Sentosa Cove Hotel,103.842428148098,1.24616550353468
69044,3B MCCALLUM STREET,Wink @ McCallum Street,103.84757635916,1.27968475056385
59488,8A Mosque Street,Wink @ Mosque Street,103.844144231952,1.28394841482097
389504,549A Geylang Road,Yew Lian Hotel,103.885504024451,1.31400084024247
389525,586A Geylang Road,Hup Hoe Hotel,103.88758411747,1.31396454421401
399043,10 LORONG 10 GEYLANG,ibis budget Singapore Ametrine,103.877505973005,1.31145566986313
188942,33 Middle Road,ibis budget Singapore Bugis,103.855556164289,1.29692081795715
59663,20 Hongkong Street,ibis budget Singapore Clarke Quay,103.847146355817,1.28789594572544
398824,50 Lorong 18 Geylang,ibis budget Singapore Crystal,103.880589488415,1.31057497568161
399174,20 Lorong 6 Geylang,ibis budget Singapore Emerald,103.876341748039,1.31100987837705
208187,28 Penhas Road,ibis budget Singapore Imperial,103.862425383983,1.30963597847065
427485,219 Joo Chiat Road,ibis budget Singapore Joo Chiat,103.901246960843,1.31149498302754
98838,400 Telok Blangah Road,ibis budget Singapore Mount Faber,103.813874982995,1.26970676465938
398961,21 Lorong 14 Geylang,ibis budget Singapore Pearl,103.879289173768,1.31156055920328
398730,10 Lorong 20 Geylang,ibis budget Singapore Ruby,103.881097109062,1.31223789136281
399037,3 Lorong 10 Geylang,ibis budget Singapore Sapphire,103.877769447217,1.31175751579538
188329,183 Selegie Road,ibis budget Singapore Selegie,103.849948919677,1.30376527735541
118759,418 Pasir Panjang Road,ibis budget Singapore West Coast,103.768888272797,1.2922089251387
329543,6 Irrawaddy Road,Ibis Singapore Novena,103.845545056163,1.32614785361247
189657,170 Bencoolen Street,Ibis Singapore on Bencoolen,103.852422678333,1.30096316425159
189970,175 Albert Street,ibis Styles Singapore Albert,103.851186878951,1.3035924655279
368125,401 Macpherson Road,ibis Styles Singapore on Macpherson,103.879294508881,1.33177053490393
238909,1 NANSON ROAD,InterContinental Singapore Robertson Quay,103.838551707065,1.28984102269144
58764,215A South Bridge Road,iStay.inn,103.845924101605,1.28298235047301
207606,8 Townshend Road,J8 Hotel,103.858520506324,1.30769755698718
399535,18 Jalan Molek,Jade Hotel,103.882775886651,1.31171183228565
59921,42 Carpenter Street,Jayleen 1918 Hotel,103.847932686159,1.28778717516192
59390,25 New Bridge Road,Jayleen Clarke Quay Hotel,103.847502570641,1.28871525038832
238858,"277 Orchard Road , # 10-01",JEN Singapore Orchardgateway by Shangri-La,103.839224077005,1.30050954183517
249716,1A Cuscaden Road,JEN Singapore Tanglin by Shangri-La,103.823912360589,1.3042705309298
399041,8 LORONG 10 GEYLANG,JH HOTEL,103.877460163672,1.311585869313
238485,11 PENANG LANE INNOTEL,Ji Hotel Orchard Singapore,103.844455112735,1.297722839747
399042,9 LORONG 10 GEYLANG,JXIN HOTEL,103.877803629582,1.31159165655393
399045,12 LORONG 10 GEYLANG,K HOTEL 12,103.877512889799,1.31128855675534
399047,14 LORONG 10 GEYLANG,K HOTEL 14,103.87754128742,1.31123084152033
388607,15 LORONG 15 GEYLANG ZEN ROOMS 1515,K Hotel 1515,103.878027379987,1.31316413429455
399099,37 LORONG 8 GEYLANG,K Hotel 8,103.877397285256,1.31067428643295
199903,10 ALIWAL STREET JAMILLA BOUTIQUE INN,K HOTEL ALIWAL,103.861412005676,1.30202372402444
218184,569 SERANGOON ROAD 60'S HOSTEL,K Space Inn 569,103.858144106984,1.31559230859372
218903,91A OWEN ROAD,K SPACE INN OWEN,103.853166698166,1.31333978908028
118146,15 SOUTH BUONA VISTA ROAD,K2 Guesthouse,103.786403408371,1.28061805876119
208852,134 JALAN BESAR,K2 Guesthouse Central,103.856401207739,1.30668645165441
209001,383 Jalan Besar,Kam Leng Hotel,103.859699504459,1.31322431873699
89158,"55 KEONG SAIK ROAD, # 01-02",KeSa House,103.841542357757,1.28061922396397
399166,4 Lorong 6 Geylang,Kim Tian (Star) Hotel,103.876240340591,1.31143553463831
398678,21 Lorong 22 Geylang,Kim Tian Hotel,103.882458725423,1.31205758973578
399281,29 Lorong 4 Geylang,Kim Tian Hotel (Han),103.876202869193,1.31016069700456
58673,39 SOUTH BRIDGE ROAD,KINN,103.848550528151,1.28748835671493
399050,17 Lorong 10 Geylang,La Mode (Sophia),103.877802903174,1.3112646112522
389396,432 Geylang Road,Lai Ming Hotel,103.883130632629,1.31301909204336
389395,424 Geylang Road,Lai Ming Hotel Cosmoland,103.88287775601,1.31285242907657
399073,1 LORONG 8 GEYLANG,LEX HOTEL (LORONG 8),103.877164397644,1.31181053676029
168733,50 Tiong Bahru Road,Link Hotel,103.834290657294,1.28487238567456
398691,34 LORONG 22 GEYLANG REDDOORZ @ ALJUNIED,Lion Peak Hotel,103.881861957627,1.31116644440093
189704,103 BEACH ROAD MARRISON HOTEL,Lion Peak Hotel Bugis,103.857087531077,1.2978909223511
209507,23 DICKSON ROAD REDDOORZ PLUS @ LITTLE INDIA,Lion Peak Hotel Dickson,103.854044365212,1.30508395525326
209204,35 HAMILTON ROAD AQUEEN PRESTIGE HOTEL - LAVENDER,Lion Peak Hotel Hamilton,103.861297941112,1.31180974026488
188933,23 MIDDLE ROAD POPULOUS HOTEL,Lion Peak Hotel Raffles,103.855722993909,1.29678178848365
239091,2 Lloyd Road,Lloyd's Inn,103.840365853895,1.29726358007835
179370,67 HILL STREET,lyf Funan Singapore,103.84945862617,1.29157596080638
238259,90 Robertson Quay,M Social Singapore,103.837220928325,1.29086699266622
39797,5 Raffles Avenue Marina Square,"Mandarin Oriental, Singapore",103.858323986493,1.29066058376185
209178,7A Hamilton Road,Meadows Hostel,103.860677173023,1.31139113939717
188973,122 MIDDLE ROAD MIDLINK PLAZA,Mercure Singapore Bugis,103.853083051198,1.29963654287271
208804,43A Jalan Besar,Meriton Hotel,103.854659348388,1.30474091460126
398676,19 Lorong 22 Geylang,Min Wah Hotel,103.882461220741,1.31219823372189
209757,44 Cuff Road,MKS Backpackers' Hostel,103.853524372799,1.30679667251442
338795,263 Lavender Street,Moni Gallery Hostel,103.858988963033,1.31544170610706
188396,41 SEAH STREET NAUMI,Naumi,103.855181687112,1.29586808458378
228675,11 Mackenzie Road,G4 Station Backpackers Hostel,103.849908920215,1.3043490812321
287992,100 TURF CLUB ROAD,GALLOP HILL TOP RESORT,103.795854254263,1.33434829779462
718813,10 NEO TIEW LANE 2 D' KRANJI FARM RESORT,GALLOP KRANJI FARM RESORT,103.718425687867,1.41927815815058
338821,322 Lavender Street,Gap Year Hostel,103.859427844072,1.31564004044021
608516,2 Town Hall Link,Genting Hotel Jurong,103.739259626278,1.33156162898379
399095,31 Lorong 8 Geylang,Golden Star Hotel,103.877336359038,1.31076953969736
228221,22 Scotts Road,Goodwood Park Hotel,103.83410906863,1.30822214594427
228211,10 Scotts Road,Grand Hyatt Singapore,103.833257179655,1.30637299598092
428769,50 East Coast Road,Grand Mercure Roxy Hotel,103.904051128937,1.3043259893264
179809,10 Coleman Street,Grand Park City Hall,103.850123925268,1.29262894189275
209494,2 DICKSON ROAD,Wanderlust,103.854629633951,1.30512093794701
398993,12 LORONG 12 GEYLANG HOME SUITE VIEW HOTEL,Yaju Hotel,103.878121318914,1.31140043113114
228516,21 Mount Elizabeth,York Hotel,103.835187499512,1.30692538671184
238904,366 ORCHARD ROAD,YOTEL Singapore Orchard Road,103.831347094612,1.30634429879401
819666,"78 AIRPORT BOULEVARD, # 04-280",YotelAir Singapore Changi Airport,103.989077555194,1.36034099671656
160146,"146 JALAN BUKIT MERAH, # 01-1088",Zero Hostel,103.830811464545,1.27784875913754
88387,12 TECK LIM ROAD,Hotel Soloha,103.841991814742,1.28037791620728
228750,15 Kramat Road,Hotel Supreme,103.842424737463,1.30133935750645
199598,700 BEACH ROAD 700 BEACH,Hotel Traveltine,103.864169303074,1.30236655161918
207681,162 Tyrwhitt Road,Hotel Yan,103.855108812764,1.30981355102668
78972,32 TRAS STREET,ST Signature Tanjong Pagar,103.84425057595,1.27865807402423
189619,25 Bencoolen Street,Strand Hotel,103.84973824224,1.29865334972291
238910,3 Nanson Road,Studio M Hotel,103.839076191393,1.29077754111531
189642,173 Bencoolen Street,Summer View Hotel,103.852237513996,1.30165938361762
178882,2 Stamford Road,"Swissotel The Stamford, Singapore",103.853365178371,1.29326862339764
208538,163 Kitchener Road,Tai Hoe Hotel,103.856565024278,1.31026597160938
399120,60 Lorong 8 Geylang,Taipei Hotel (2000),103.877081648955,1.30992260867721
398913,1 Lorong 14 Geylang,The Amazing Inn,103.879175568282,1.31219356032738
99567,2 GUNNER LANE,THE BARRACKS HOTEL SENTOSA,103.820644196531,1.25291730866453
388189,67A Lorong 27 Geylang,Urban Hostel,103.883723595489,1.31612667222578
189627,48 Bencoolen Street,V Hotel Bencoolen,103.850763231012,1.29894391793291
208767,70 Jellicoe Road,V Hotel Lavender,103.862525582449,1.3078092747122
329684,218 Balestier Road,Value Hotel - Balestier,103.853270441013,1.32124006979661
329738,302 Balestier Road,Value Hotel - Nice,103.852504389911,1.32334493742066
329901,592 Balestier Road,Value Hotel - Thomson,103.842719933396,1.3269557412414
427556,305 Joo Chiat Road,Venue Hotel,103.902428918272,1.30957900907828
427495,238 Joo Chiat Road,Venue Hotel The Lily,103.900582467694,1.31154791813894
228518,24 Mount Elizabeth,Vibe Hotel Singapore Orchard,103.835712305282,1.30802411708656
119193,20 LABRADOR VILLA ROAD,Villa Samadhi Singapore,103.800885641861,1.268937683637
189971,180 Albert Street,Village Hotel Albert Court,103.85071667183,1.30390260082807
188061,390 Victoria Street,Village Hotel Bugis,103.857668954773,1.30192812751591
508502,1 Netheravon Road,Village Hotel Changi,103.986061074378,1.3904021092424
449536,25 Marine Parade Road,Village Hotel Katong,103.902912251967,1.30377936120631
99951,"10 ARTILLERY AVENUE, # 02-01",Village Hotel Sentosa,103.819943383466,1.25225951518978
59672,"33 HONGKONG STREET, # 3-33B",Vintage Inn@Clarke Quay,103.847112672325,1.28741331170278
259895,5 Balmoral Crescent,VIP Hotel,103.834573063566,1.3156477325095
238883,581 Orchard Road,voco Orchard Singapore,103.829314898634,1.30587902148374
